booking_id,room,start_date,end_date,request_id,prefix_room,bookings_days,client_name,room_type,request_type,adults,childrens,total_occupancy,price_day,capacity,total_price,overcrowded
1171,S67,2016-03-10,2016-03-12,576,S,2,Fronie Durgan,conference_room_small,conference,26,0,26,80,15,160,1
1172,X19,2016-01-17,2016-01-19,577,X,2,Clare Denesik MD,deluxe_room,business,4,0,4,150,3,300,1
1173,X20,2016-01-17,2016-01-19,577,X,2,Clare Denesik MD,deluxe_room,business,4,0,4,150,3,300,1
1174,N23,2016-02-27,2016-03-03,578,N,5,Louann Labadie,normal_room,holiday,1,4,5,80,1,400,1
1175,N29,2016-02-27,2016-03-03,578,N,5,Louann Labadie,normal_room,holiday,1,4,5,80,1,400,1
1176,N41,2016-02-27,2016-03-03,578,N,5,Louann Labadie,normal_room,holiday,1,4,5,80,1,400,1
1177,N42,2016-02-27,2016-03-03,578,N,5,Louann Labadie,normal_room,holiday,1,4,5,80,1,400,1
1178,N43,2016-02-27,2016-03-03,578,N,5,Louann Labadie,normal_room,holiday,1,4,5,80,1,400,1
1179,X15,2016-02-03,2016-02-07,579,X,4,Torie Stoltenberg,deluxe_room,business,3,0,3,150,3,600,0
1180,X12,2016-01-16,2016-01-26,580,X,10,Andra Treutel MD,deluxe_room,holiday,1,2,3,150,3,1500,0
1181,N8,2016-01-30,2016-02-02,581,N,3,Thresa Kutch,normal_room,business,4,1,5,80,1,240,1
1182,N9,2016-01-30,2016-02-02,581,N,3,Thresa Kutch,normal_room,business,4,1,5,80,1,240,1
1183,N10,2016-01-30,2016-02-02,581,N,3,Thresa Kutch,normal_room,business,4,1,5,80,1,240,1
1184,N11,2016-01-30,2016-02-02,581,N,3,Thresa Kutch,normal_room,business,4,1,5,80,1,240,1
1185,N12,2016-01-30,2016-02-02,581,N,3,Thresa Kutch,normal_room,business,4,1,5,80,1,240,1
1186,D7,2016-01-11,2016-01-14,582,D,3,Enoch Von DVM,double_room,business,1,2,3,100,3,300,0
1187,S14,2016-01-20,2016-01-23,583,S,3,Miranda Hauck,conference_room_small,conference,22,0,22,80,15,240,1
1188,S15,2016-01-20,2016-01-23,583,S,3,Miranda Hauck,conference_room_small,conference,22,0,22,80,15,240,1
1189,X4,2016-01-18,2016-01-21,585,X,3,Willy Monahan,deluxe_room,holiday,2,1,3,150,3,450,0
1190,D0,2016-03-19,2016-03-23,586,D,4,Dr. Author Schneider,double_room,holiday,5,0,5,100,3,400,1
1191,D1,2016-03-19,2016-03-23,586,D,4,Dr. Author Schneider,double_room,holiday,5,0,5,100,3,400,1
1192,X10,2016-02-08,2016-02-12,588,X,4,Loriann Johnston,deluxe_room,business,1,0,1,150,3,600,0
1193,X2,2016-03-15,2016-03-21,589,X,6,Trayvon Runolfsson,deluxe_room,business,1,0,1,150,3,900,0
1194,D16,2016-02-12,2016-02-14,590,D,2,Riya Ryan,double_room,business,1,0,1,100,3,200,0
1195,X1,2016-03-12,2016-03-16,591,X,4,Pierre Smitham,deluxe_room,holiday,1,2,3,150,3,600,0
1196,N13,2016-03-17,2016-03-23,592,N,6,Justina Pfannerstill,normal_room,holiday,1,1,2,80,1,480,1
1197,N14,2016-03-17,2016-03-23,592,N,6,Justina Pfannerstill,normal_room,holiday,1,1,2,80,1,480,1
1198,X14,2016-01-05,2016-01-11,593,X,6,Parker Gibson,deluxe_room,holiday,1,1,2,150,3,900,0
1199,N20,2016-03-07,2016-03-10,594,N,3,Madelynn Lakin,normal_room,holiday,2,1,3,80,1,240,1
1200,N21,2016-03-07,2016-03-10,594,N,3,Madelynn Lakin,normal_room,holiday,2,1,3,80,1,240,1
1201,N22,2016-03-07,2016-03-10,594,N,3,Madelynn Lakin,normal_room,holiday,2,1,3,80,1,240,1
1202,X19,2016-03-09,2016-03-13,595,X,4,Arie Bauch,deluxe_room,holiday,2,2,4,150,3,600,1
1203,X38,2016-03-09,2016-03-13,595,X,4,Arie Bauch,deluxe_room,holiday,2,2,4,150,3,600,1
1204,N27,2016-01-27,2016-01-30,596,N,3,Porfirio Conn,normal_room,business,2,0,2,80,1,240,1
1205,N28,2016-01-27,2016-01-30,596,N,3,Porfirio Conn,normal_room,business,2,0,2,80,1,240,1
1206,L7,2016-03-21,2016-03-26,597,L,5,Gasper Wolff,conference_room_large,conference,38,0,38,150,50,750,0
1207,S0,2016-01-18,2016-01-20,598,S,2,Eola Schuppe MD,conference_room_small,conference,38,0,38,80,15,160,1
1208,S1,2016-01-18,2016-01-20,598,S,2,Eola Schuppe MD,conference_room_small,conference,38,0,38,80,15,160,1
1209,S2,2016-01-18,2016-01-20,598,S,2,Eola Schuppe MD,conference_room_small,conference,38,0,38,80,15,160,1
1210,D10,2016-03-04,2016-03-05,599,D,1,Keyshawn Yost Jr.,double_room,holiday,1,0,1,100,3,100,0
1211,D1,2016-01-03,2016-01-13,600,D,10,Toriano Barrows V,double_room,holiday,2,1,3,100,3,1000,0
1212,S12,2016-02-29,2016-03-03,601,S,3,Karson Prosacco III,conference_room_small,wedding,29,10,39,80,15,240,1
1213,S13,2016-02-29,2016-03-03,601,S,3,Karson Prosacco III,conference_room_small,wedding,29,10,39,80,15,240,1
1214,S14,2016-02-29,2016-03-03,601,S,3,Karson Prosacco III,conference_room_small,wedding,29,10,39,80,15,240,1
1215,N0,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1216,N1,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1217,N2,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1218,N3,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1219,N4,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1220,N5,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1221,N6,2016-01-14,2016-01-23,602,N,9,Vara Wyman MD,normal_room,business,6,1,7,80,1,720,1
1222,L9,2016-03-07,2016-03-12,604,L,5,Council Wilkinson,conference_room_large,wedding,20,45,65,150,50,750,1
1223,L10,2016-03-07,2016-03-12,604,L,5,Council Wilkinson,conference_room_large,wedding,20,45,65,150,50,750,1
1224,S5,2016-01-28,2016-02-06,605,S,9,Miss Elaina Fritsch,conference_room_small,party,21,26,47,80,15,720,1
1225,S6,2016-01-28,2016-02-06,605,S,9,Miss Elaina Fritsch,conference_room_small,party,21,26,47,80,15,720,1
1226,S7,2016-01-28,2016-02-06,605,S,9,Miss Elaina Fritsch,conference_room_small,party,21,26,47,80,15,720,1
1227,S8,2016-01-28,2016-02-06,605,S,9,Miss Elaina Fritsch,conference_room_small,party,21,26,47,80,15,720,1
1228,S15,2016-02-28,2016-03-03,606,S,4,Aditya Nicolas Jr.,conference_room_small,wedding,25,12,37,80,15,320,1
1229,S16,2016-02-28,2016-03-03,606,S,4,Aditya Nicolas Jr.,conference_room_small,wedding,25,12,37,80,15,320,1
1230,S17,2016-02-28,2016-03-03,606,S,4,Aditya Nicolas Jr.,conference_room_small,wedding,25,12,37,80,15,320,1
1231,S11,2016-03-21,2016-03-29,607,S,8,Ardath Altenwerth,conference_room_small,party,20,15,35,80,15,640,1
1232,S12,2016-03-21,2016-03-29,607,S,8,Ardath Altenwerth,conference_room_small,party,20,15,35,80,15,640,1
1233,S13,2016-03-21,2016-03-29,607,S,8,Ardath Altenwerth,conference_room_small,party,20,15,35,80,15,640,1
1234,S14,2016-03-20,2016-03-27,608,S,7,Phoenix Sipes,conference_room_small,wedding,46,14,60,80,15,560,1
1235,S15,2016-03-20,2016-03-27,608,S,7,Phoenix Sipes,conference_room_small,wedding,46,14,60,80,15,560,1
1236,S16,2016-03-20,2016-03-27,608,S,7,Phoenix Sipes,conference_room_small,wedding,46,14,60,80,15,560,1
1237,S17,2016-03-20,2016-03-27,608,S,7,Phoenix Sipes,conference_room_small,wedding,46,14,60,80,15,560,1
1238,S18,2016-03-19,2016-03-27,609,S,8,Tomeka Buckridge,conference_room_small,wedding,23,21,44,80,15,640,1
1239,S19,2016-03-19,2016-03-27,609,S,8,Tomeka Buckridge,conference_room_small,wedding,23,21,44,80,15,640,1
1240,S20,2016-03-19,2016-03-27,609,S,8,Tomeka Buckridge,conference_room_small,wedding,23,21,44,80,15,640,1
1241,X11,2016-02-04,2016-02-06,610,X,2,Dr. Elvis Considine,deluxe_room,business,2,0,2,150,3,300,0
1242,S0,2016-02-09,2016-02-13,611,S,4,Annamae Hilpert,conference_room_small,conference,31,0,31,80,15,320,1
1243,S1,2016-02-09,2016-02-13,611,S,4,Annamae Hilpert,conference_room_small,conference,31,0,31,80,15,320,1
1244,S2,2016-02-09,2016-02-13,611,S,4,Annamae Hilpert,conference_room_small,conference,31,0,31,80,15,320,1
1245,S33,2016-02-21,2016-02-22,612,S,1,Enoch Kub,conference_room_small,party,19,22,41,80,15,80,1
1246,S36,2016-02-21,2016-02-22,612,S,1,Enoch Kub,conference_room_small,party,19,22,41,80,15,80,1
1247,S37,2016-02-21,2016-02-22,612,S,1,Enoch Kub,conference_room_small,party,19,22,41,80,15,80,1
1248,N11,2016-03-11,2016-03-13,613,N,2,Ashlie Haley,normal_room,business,2,0,2,80,1,160,1
1249,N16,2016-03-11,2016-03-13,613,N,2,Ashlie Haley,normal_room,business,2,0,2,80,1,160,1
1250,D3,2016-01-06,2016-01-12,615,D,6,Dan Nolan,double_room,business,3,0,3,100,3,600,0
1251,X16,2016-03-08,2016-03-10,616,X,2,Miss Caren Bernier,deluxe_room,business,6,1,7,150,3,300,1
1252,X27,2016-03-08,2016-03-10,616,X,2,Miss Caren Bernier,deluxe_room,business,6,1,7,150,3,300,1
1253,X28,2016-03-08,2016-03-10,616,X,2,Miss Caren Bernier,deluxe_room,business,6,1,7,150,3,300,1
1254,L11,2016-03-06,2016-03-12,617,L,6,Garth Mann,conference_room_large,wedding,15,15,30,150,50,900,0
1255,X3,2016-02-02,2016-02-03,618,X,1,Kennedy Mann,deluxe_room,business,6,0,6,150,3,150,1
1256,X10,2016-02-02,2016-02-03,618,X,1,Kennedy Mann,deluxe_room,business,6,0,6,150,3,150,1
1257,L24,2016-03-24,2016-03-27,619,L,3,Dr. Nicklaus Jacobs,conference_room_large,conference,18,0,18,150,50,450,0
1258,X3,2016-01-28,2016-02-02,620,X,5,Miss Tabitha Kohler,deluxe_room,business,1,1,2,150,3,750,0
1259,D11,2016-01-31,2016-02-05,621,D,5,Dr. Alvy Homenick,double_room,holiday,1,0,1,100,3,500,0
1260,S12,2016-01-06,2016-01-10,622,S,4,Ms. Kaydence Friesen MD,conference_room_small,party,32,0,32,80,15,320,1
1261,S13,2016-01-06,2016-01-10,622,S,4,Ms. Kaydence Friesen MD,conference_room_small,party,32,0,32,80,15,320,1
1262,S14,2016-01-06,2016-01-10,622,S,4,Ms. Kaydence Friesen MD,conference_room_small,party,32,0,32,80,15,320,1
1263,L12,2016-03-04,2016-03-10,623,L,6,Haskell Mosciski,conference_room_large,conference,10,0,10,150,50,900,0
1264,D2,2016-02-16,2016-02-18,624,D,2,Keira Brown,double_room,business,4,1,5,100,3,200,1
1265,D3,2016-02-16,2016-02-18,624,D,2,Keira Brown,double_room,business,4,1,5,100,3,200,1
1266,N28,2016-02-18,2016-02-19,625,N,1,Festus Weissnat,normal_room,business,2,0,2,80,1,80,1
1267,N29,2016-02-18,2016-02-19,625,N,1,Festus Weissnat,normal_room,business,2,0,2,80,1,80,1
1268,L4,2016-01-02,2016-01-03,626,L,1,Diane Kshlerin,conference_room_large,conference,44,0,44,150,50,150,0
1269,D13,2016-01-13,2016-01-16,627,D,3,Trisha Abbott PhD,double_room,holiday,3,0,3,100,3,300,0
1270,X2,2016-02-22,2016-02-24,628,X,2,Lyn Roberts,deluxe_room,business,4,0,4,150,3,300,1
1271,X4,2016-02-22,2016-02-24,628,X,2,Lyn Roberts,deluxe_room,business,4,0,4,150,3,300,1
1272,S26,2016-01-02,2016-01-04,629,S,2,Matilde Stamm DVM,conference_room_small,conference,12,0,12,80,15,160,0
1273,D16,2016-03-05,2016-03-11,630,D,6,Anastacio Ritchie,double_room,business,1,1,2,100,3,600,0
1274,S22,2016-03-13,2016-03-14,631,S,1,Zita Cruickshank,conference_room_small,party,36,25,61,80,15,80,1
1275,S23,2016-03-13,2016-03-14,631,S,1,Zita Cruickshank,conference_room_small,party,36,25,61,80,15,80,1
1276,S24,2016-03-13,2016-03-14,631,S,1,Zita Cruickshank,conference_room_small,party,36,25,61,80,15,80,1
1277,S25,2016-03-13,2016-03-14,631,S,1,Zita Cruickshank,conference_room_small,party,36,25,61,80,15,80,1
1278,S26,2016-03-13,2016-03-14,631,S,1,Zita Cruickshank,conference_room_small,party,36,25,61,80,15,80,1
1279,X5,2016-01-20,2016-01-22,632,X,2,Dow Thiel IV,deluxe_room,business,1,0,1,150,3,300,0
1280,N22,2016-01-31,2016-02-13,633,N,13,Mikaela Zulauf PhD,normal_room,business,4,0,4,80,1,1040,1
1281,N23,2016-01-31,2016-02-13,633,N,13,Mikaela Zulauf PhD,normal_room,business,4,0,4,80,1,1040,1
1282,N24,2016-01-31,2016-02-13,633,N,13,Mikaela Zulauf PhD,normal_room,business,4,0,4,80,1,1040,1
1283,N25,2016-01-31,2016-02-13,633,N,13,Mikaela Zulauf PhD,normal_room,business,4,0,4,80,1,1040,1
1284,X13,2016-01-20,2016-02-05,634,X,16,Mrs. Jaycee Mayert DVM,deluxe_room,holiday,8,3,11,150,3,2400,1
1285,X14,2016-01-20,2016-02-05,634,X,16,Mrs. Jaycee Mayert DVM,deluxe_room,holiday,8,3,11,150,3,2400,1
1286,X15,2016-01-20,2016-02-05,634,X,16,Mrs. Jaycee Mayert DVM,deluxe_room,holiday,8,3,11,150,3,2400,1
1287,X16,2016-01-20,2016-02-05,634,X,16,Mrs. Jaycee Mayert DVM,deluxe_room,holiday,8,3,11,150,3,2400,1
1288,S5,2016-01-26,2016-01-27,635,S,1,Shawnna Murphy,conference_room_small,conference,42,0,42,80,15,80,1
1289,S6,2016-01-26,2016-01-27,635,S,1,Shawnna Murphy,conference_room_small,conference,42,0,42,80,15,80,1
1290,S7,2016-01-26,2016-01-27,635,S,1,Shawnna Murphy,conference_room_small,conference,42,0,42,80,15,80,1
1291,X25,2016-01-29,2016-01-31,636,X,2,Helen Hilll,deluxe_room,holiday,1,0,1,150,3,300,0
1292,D5,2016-02-02,2016-02-09,637,D,7,Cruz Windler,double_room,holiday,1,0,1,100,3,700,0
1293,D3,2016-01-19,2016-01-21,638,D,2,Shay Torp,double_room,business,1,0,1,100,3,200,0
1294,S21,2016-03-23,2016-03-25,639,S,2,Mrs. Fatima Nader DDS,conference_room_small,wedding,24,13,37,80,15,160,1
1295,S22,2016-03-23,2016-03-25,639,S,2,Mrs. Fatima Nader DDS,conference_room_small,wedding,24,13,37,80,15,160,1
1296,S23,2016-03-23,2016-03-25,639,S,2,Mrs. Fatima Nader DDS,conference_room_small,wedding,24,13,37,80,15,160,1
1297,L27,2016-03-10,2016-03-12,640,L,2,Otto Lowe,conference_room_large,party,18,31,49,150,50,300,0
1298,N68,2016-03-14,2016-03-20,641,N,6,Millie Buckridge,normal_room,business,1,1,2,80,1,480,1
1299,N69,2016-03-14,2016-03-20,641,N,6,Millie Buckridge,normal_room,business,1,1,2,80,1,480,1
1300,N3,2016-02-11,2016-02-13,642,N,2,Julianne Pouros PhD,normal_room,holiday,3,2,5,80,1,160,1
1301,N29,2016-02-11,2016-02-13,642,N,2,Julianne Pouros PhD,normal_room,holiday,3,2,5,80,1,160,1
1302,N30,2016-02-11,2016-02-13,642,N,2,Julianne Pouros PhD,normal_room,holiday,3,2,5,80,1,160,1
1303,N31,2016-02-11,2016-02-13,642,N,2,Julianne Pouros PhD,normal_room,holiday,3,2,5,80,1,160,1
1304,N32,2016-02-11,2016-02-13,642,N,2,Julianne Pouros PhD,normal_room,holiday,3,2,5,80,1,160,1
1305,L5,2016-02-26,2016-03-04,643,L,7,Milissa Borer,conference_room_large,conference,27,0,27,150,50,1050,0
1306,D8,2016-03-23,2016-03-28,644,D,5,Mr. General Langosh II,double_room,holiday,1,0,1,100,3,500,0
1307,N13,2016-02-12,2016-02-16,645,N,4,Nils Baumbach DVM,normal_room,holiday,2,2,4,80,1,320,1
1308,N14,2016-02-12,2016-02-16,645,N,4,Nils Baumbach DVM,normal_room,holiday,2,2,4,80,1,320,1
1309,N15,2016-02-12,2016-02-16,645,N,4,Nils Baumbach DVM,normal_room,holiday,2,2,4,80,1,320,1
1310,N34,2016-02-12,2016-02-16,645,N,4,Nils Baumbach DVM,normal_room,holiday,2,2,4,80,1,320,1
1311,N26,2016-02-06,2016-02-11,646,N,5,Cathleen Luettgen,normal_room,business,3,0,3,80,1,400,1
1312,N27,2016-02-06,2016-02-11,646,N,5,Cathleen Luettgen,normal_room,business,3,0,3,80,1,400,1
1313,N28,2016-02-06,2016-02-11,646,N,5,Cathleen Luettgen,normal_room,business,3,0,3,80,1,400,1
1314,D4,2016-02-19,2016-02-29,647,D,10,Jasper Pfeffer,double_room,holiday,1,0,1,100,3,1000,0
1315,X17,2016-01-21,2016-01-25,648,X,4,Elie Pacocha DVM,deluxe_room,holiday,2,1,3,150,3,600,0
1316,X6,2016-01-25,2016-01-27,649,X,2,Ms. Shauna Buckridge,deluxe_room,holiday,1,1,2,150,3,300,0
1317,L13,2016-03-06,2016-03-14,650,L,8,Woodroe Ruecker,conference_room_large,conference,26,0,26,150,50,1200,0
1318,D12,2016-01-28,2016-02-02,651,D,5,Laura Hackett,double_room,holiday,1,3,4,100,3,500,1
1319,D13,2016-01-28,2016-02-02,651,D,5,Laura Hackett,double_room,holiday,1,3,4,100,3,500,1
1320,S24,2016-03-21,2016-03-25,652,S,4,Shanell Kris MD,conference_room_small,wedding,25,32,57,80,15,320,1
1321,S25,2016-03-21,2016-03-25,652,S,4,Shanell Kris MD,conference_room_small,wedding,25,32,57,80,15,320,1
1322,S26,2016-03-21,2016-03-25,652,S,4,Shanell Kris MD,conference_room_small,wedding,25,32,57,80,15,320,1
1323,S27,2016-03-21,2016-03-25,652,S,4,Shanell Kris MD,conference_room_small,wedding,25,32,57,80,15,320,1
1324,D5,2016-02-20,2016-03-01,653,D,10,Myrle Ziemann,double_room,holiday,3,2,5,100,3,1000,1
1325,D6,2016-02-20,2016-03-01,653,D,10,Myrle Ziemann,double_room,holiday,3,2,5,100,3,1000,1
1326,S27,2016-01-02,2016-01-04,655,S,2,Miss Evelin Reynolds,conference_room_small,conference,34,0,34,80,15,160,1
1327,S28,2016-01-02,2016-01-04,655,S,2,Miss Evelin Reynolds,conference_room_small,conference,34,0,34,80,15,160,1
1328,S29,2016-01-02,2016-01-04,655,S,2,Miss Evelin Reynolds,conference_room_small,conference,34,0,34,80,15,160,1
1329,D27,2016-01-05,2016-01-06,656,D,1,Azariah Maggio,double_room,holiday,1,2,3,100,3,100,0
1330,L10,2016-02-02,2016-02-03,658,L,1,Aurora McKenzie,conference_room_large,conference,31,0,31,150,50,150,0
1331,S22,2016-03-15,2016-03-18,659,S,3,Bryan Toy DVM,conference_room_small,conference,30,0,30,80,15,240,1
1332,S23,2016-03-15,2016-03-18,659,S,3,Bryan Toy DVM,conference_room_small,conference,30,0,30,80,15,240,1
1333,S20,2016-02-11,2016-02-17,660,S,6,Kimberley Stracke MD,conference_room_small,conference,26,0,26,80,15,480,1
1334,S40,2016-02-11,2016-02-17,660,S,6,Kimberley Stracke MD,conference_room_small,conference,26,0,26,80,15,480,1
1335,S10,2016-02-03,2016-02-10,661,S,7,Thornton McLaughlin,conference_room_small,party,35,0,35,80,15,560,1
1336,S11,2016-02-03,2016-02-10,661,S,7,Thornton McLaughlin,conference_room_small,party,35,0,35,80,15,560,1
1337,S12,2016-02-03,2016-02-10,661,S,7,Thornton McLaughlin,conference_room_small,party,35,0,35,80,15,560,1
1338,L6,2016-02-25,2016-02-27,662,L,2,Bryson Fahey,conference_room_large,conference,22,0,22,150,50,300,0
1339,D9,2016-02-26,2016-03-04,663,D,7,Mr. Norris Glover Jr.,double_room,holiday,4,0,4,100,3,700,1
1340,D10,2016-02-26,2016-03-04,663,D,7,Mr. Norris Glover Jr.,double_room,holiday,4,0,4,100,3,700,1
1341,S14,2016-03-09,2016-03-10,666,S,1,Robbie Glover,conference_room_small,wedding,36,21,57,80,15,80,1
1342,S15,2016-03-09,2016-03-10,666,S,1,Robbie Glover,conference_room_small,wedding,36,21,57,80,15,80,1
1343,S16,2016-03-09,2016-03-10,666,S,1,Robbie Glover,conference_room_small,wedding,36,21,57,80,15,80,1
1344,S17,2016-03-09,2016-03-10,666,S,1,Robbie Glover,conference_room_small,wedding,36,21,57,80,15,80,1
1345,N7,2016-01-20,2016-01-21,667,N,1,Merlene Stehr DVM,normal_room,business,2,1,3,80,1,80,1
1346,N8,2016-01-20,2016-01-21,667,N,1,Merlene Stehr DVM,normal_room,business,2,1,3,80,1,80,1
1347,N9,2016-01-20,2016-01-21,667,N,1,Merlene Stehr DVM,normal_room,business,2,1,3,80,1,80,1
1348,D14,2016-02-11,2016-02-15,668,D,4,Nayely Abernathy,double_room,business,1,1,2,100,3,400,0
1349,S5,2016-02-27,2016-02-28,669,S,1,Coty Mayert,conference_room_small,party,34,18,52,80,15,80,1
1350,S6,2016-02-27,2016-02-28,669,S,1,Coty Mayert,conference_room_small,party,34,18,52,80,15,80,1
1351,S7,2016-02-27,2016-02-28,669,S,1,Coty Mayert,conference_room_small,party,34,18,52,80,15,80,1
1352,S8,2016-02-27,2016-02-28,669,S,1,Coty Mayert,conference_room_small,party,34,18,52,80,15,80,1
1353,D6,2016-02-12,2016-02-17,670,D,5,Brooks Kub,double_room,business,2,1,3,100,3,500,0
1354,X14,2016-03-19,2016-03-22,671,X,3,Elliott Erdman,deluxe_room,holiday,2,1,3,150,3,450,0
1355,N16,2016-02-24,2016-02-26,672,N,2,Eliot Thompson,normal_room,business,2,0,2,80,1,160,1
1356,N17,2016-02-24,2016-02-26,672,N,2,Eliot Thompson,normal_room,business,2,0,2,80,1,160,1
1357,S16,2016-01-19,2016-01-23,673,S,4,Ludwig Rice,conference_room_small,conference,25,0,25,80,15,320,1
1358,S17,2016-01-19,2016-01-23,673,S,4,Ludwig Rice,conference_room_small,conference,25,0,25,80,15,320,1
1359,X20,2016-02-01,2016-02-05,674,X,4,Christene Heidenreich,deluxe_room,holiday,1,3,4,150,3,600,1
1360,X21,2016-02-01,2016-02-05,674,X,4,Christene Heidenreich,deluxe_room,holiday,1,3,4,150,3,600,1
1361,N15,2016-03-27,2016-04-08,675,N,12,Jordyn Wisozk,normal_room,business,2,0,2,80,1,960,1
1362,N16,2016-03-27,2016-04-08,675,N,12,Jordyn Wisozk,normal_room,business,2,0,2,80,1,960,1
1363,D7,2016-02-21,2016-02-28,676,D,7,Kadeem Bergnaum,double_room,holiday,1,1,2,100,3,700,0
1364,L8,2016-03-21,2016-04-03,677,L,13,Virgie Upton Sr.,conference_room_large,party,23,28,51,150,50,1950,1
1365,L9,2016-03-21,2016-04-03,677,L,13,Virgie Upton Sr.,conference_room_large,party,23,28,51,150,50,1950,1
1366,L8,2016-01-23,2016-01-27,678,L,4,Miss Tawana Koch,conference_room_large,party,31,23,54,150,50,600,1
1367,L9,2016-01-23,2016-01-27,678,L,4,Miss Tawana Koch,conference_room_large,party,31,23,54,150,50,600,1
1368,D8,2016-01-11,2016-01-15,679,D,4,Tate Lesch DDS,double_room,holiday,1,3,4,100,3,400,1
1369,D9,2016-01-11,2016-01-15,679,D,4,Tate Lesch DDS,double_room,holiday,1,3,4,100,3,400,1
1370,D2,2016-03-17,2016-03-20,680,D,3,Arvil Kessler,double_room,business,6,0,6,100,3,300,1
1371,D10,2016-03-17,2016-03-20,680,D,3,Arvil Kessler,double_room,business,6,0,6,100,3,300,1
1372,D9,2016-03-21,2016-03-25,681,D,4,Dr. Eston Stracke,double_room,business,4,0,4,100,3,400,1
1373,D10,2016-03-21,2016-03-25,681,D,4,Dr. Eston Stracke,double_room,business,4,0,4,100,3,400,1
1374,S0,2016-03-06,2016-03-07,682,S,1,Hanna Cassin,conference_room_small,party,24,36,60,80,15,80,1
1375,S1,2016-03-06,2016-03-07,682,S,1,Hanna Cassin,conference_room_small,party,24,36,60,80,15,80,1
1376,S2,2016-03-06,2016-03-07,682,S,1,Hanna Cassin,conference_room_small,party,24,36,60,80,15,80,1
1377,S20,2016-03-06,2016-03-07,682,S,1,Hanna Cassin,conference_room_small,party,24,36,60,80,15,80,1
1378,S11,2016-02-17,2016-02-19,683,S,2,Krystal Corwin,conference_room_small,conference,15,0,15,80,15,160,0
1379,D4,2016-02-16,2016-02-24,684,D,8,Lemon Larkin,double_room,holiday,5,2,7,100,3,800,1
1380,D5,2016-02-16,2016-02-24,684,D,8,Lemon Larkin,double_room,holiday,5,2,7,100,3,800,1
1381,D6,2016-02-16,2016-02-24,684,D,8,Lemon Larkin,double_room,holiday,5,2,7,100,3,800,1
1382,S0,2016-03-03,2016-03-04,685,S,1,Isadora Konopelski,conference_room_small,wedding,25,31,56,80,15,80,1
1383,S1,2016-03-03,2016-03-04,685,S,1,Isadora Konopelski,conference_room_small,wedding,25,31,56,80,15,80,1
1384,S2,2016-03-03,2016-03-04,685,S,1,Isadora Konopelski,conference_room_small,wedding,25,31,56,80,15,80,1
1385,S6,2016-03-03,2016-03-04,685,S,1,Isadora Konopelski,conference_room_small,wedding,25,31,56,80,15,80,1
1386,X4,2016-01-06,2016-01-07,686,X,1,Bayard Lesch Sr.,deluxe_room,holiday,1,0,1,150,3,150,0
1387,L10,2016-02-17,2016-02-22,687,L,5,Nohely Cummings,conference_room_large,party,21,4,25,150,50,750,0
1388,N12,2016-01-06,2016-01-15,688,N,9,Dean Miller,normal_room,business,1,0,1,80,1,720,0
1389,N70,2016-03-16,2016-03-20,689,N,4,Stonewall Lockman IV,normal_room,business,1,0,1,80,1,320,0
1390,S15,2016-02-26,2016-02-28,690,S,2,Benedict Walsh,conference_room_small,party,15,10,25,80,15,160,1
1391,S16,2016-02-26,2016-02-28,690,S,2,Benedict Walsh,conference_room_small,party,15,10,25,80,15,160,1
1392,L49,2016-03-30,2016-03-31,691,L,1,Bryton Dietrich,conference_room_large,wedding,25,43,68,150,50,150,1
1393,L50,2016-03-30,2016-03-31,691,L,1,Bryton Dietrich,conference_room_large,wedding,25,43,68,150,50,150,1
1394,X2,2016-03-11,2016-03-15,692,X,4,Maegan Keeling,deluxe_room,holiday,3,0,3,150,3,600,0
